Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
80974.0,0,80974,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.4,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80975.0,0,80975,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.4,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80976.0,0,80976,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.4,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80977.0,0,80977,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80978.0,0,80978,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80979.0,0,80979,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80980.0,0,80980,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80981.0,0,80981,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80982.0,0,80982,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80983.0,0,80983,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80984.0,0,80984,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80985.0,0,80985,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80986.0,0,80986,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80987.0,0,80987,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80988.0,0,80988,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80989.0,0,80989,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80990.0,0,80990,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80991.0,0,80991,0,GPS1_Frame,42.333209999999994,-71.10118666666668,25.5,1.2,326891.8288675422,4688911.346013126,0.0,19,T
80992.0,0,80992,0,GPS1_Frame,42.33321333333333,-71.10118666666668,25.5,1.2,326891.83801299334,4688911.716154438,0.0,19,T
80993.0,0,80993,0,GPS1_Frame,42.33321333333333,-71.10118666666668,25.5,1.2,326891.83801299334,4688911.716154438,0.0,19,T
80994.0,0,80994,0,GPS1_Frame,42.33321333333333,-71.10118666666668,25.5,1.2,326891.83801299334,4688911.716154438,0.0,19,T
80995.0,0,80995,0,GPS1_Frame,42.33321333333333,-71.10118666666668,25.6,1.2,326891.83801299334,4688911.716154438,0.0,19,T
80996.0,0,80996,0,GPS1_Frame,42.33321333333333,-71.10118833333333,25.6,1.2,326891.7006973347,4688911.719547235,0.0,19,T
80997.0,0,80997,0,GPS1_Frame,42.33321333333333,-71.10119,25.6,1.2,326891.5633816718,4688911.722940034,0.0,19,T
80998.0,0,80998,0,GPS1_Frame,42.33321333333333,-71.10119166666667,25.6,1.2,326891.426066009,4688911.726332837,0.0,19,T
80999.0,0,80999,0,GPS1_Frame,42.33321333333333,-71.10119166666667,25.6,1.2,326891.426066009,4688911.726332837,0.0,19,T
81000.0,0,81000,0,GPS1_Frame,42.33321333333333,-71.10119166666667,25.6,1.2,326891.426066009,4688911.726332837,0.0,19,T
81001.0,0,81001,0,GPS1_Frame,42.33321333333333,-71.10119166666667,25.6,1.2,326891.426066009,4688911.726332837,0.0,19,T
81002.0,0,81002,0,GPS1_Frame,42.33321333333333,-71.10119166666667,25.6,1.2,326891.426066009,4688911.726332837,0.0,19,T
81003.0,0,81003,0,GPS1_Frame,42.33321333333333,-71.10119166666667,25.6,1.2,326891.426066009,4688911.726332837,0.0,19,T
81004.0,0,81004,0,GPS1_Frame,42.33321333333333,-71.10119166666667,25.6,1.2,326891.426066009,4688911.726332837,0.0,19,T
81005.0,0,81005,0,GPS1_Frame,42.33321333333333,-71.10119166666667,25.7,1.2,326891.426066009,4688911.726332837,0.0,19,T
81006.0,0,81006,0,GPS1_Frame,42.33321333333333,-71.10119166666667,25.7,1.2,326891.426066009,4688911.726332837,0.0,19,T
81007.0,0,81007,0,GPS1_Frame,42.33321333333333,-71.10119166666667,25.7,1.2,326891.426066009,4688911.726332837,0.0,19,T
81008.0,0,81008,0,GPS1_Frame,42.333211666666664,-71.10119333333334,25.7,1.2,326891.2841776059,4688911.544654983,0.0,19,T
81009.0,0,81009,0,GPS1_Frame,42.33320666666667,-71.10119833333333,25.7,1.2,326890.85851235833,4688910.999621449,0.0,19,T
81010.0,0,81010,0,GPS1_Frame,42.333194999999996,-71.10120666666667,25.7,1.2,326890.13992460223,4688909.721090962,0.0,19,T
81011.0,0,81011,0,GPS1_Frame,42.333175,-71.10122,25.7,1.2,326888.9865254371,4688907.527385807,0.0,19,T
81012.0,0,81012,0,GPS1_Frame,42.33314833333334,-71.10123833333334,25.6,1.2,326887.4028868972,4688904.60357683,0.0,19,T
81013.0,0,81013,0,GPS1_Frame,42.333119999999994,-71.10126,25.6,1.2,326885.54004251596,4688901.501483348,0.0,19,T
81014.0,0,81014,0,GPS1_Frame,42.33308999999999,-71.10128666666667,25.6,1.2,326883.2606758555,4688898.224498529,0.0,19,T
81015.0,0,81015,0,GPS1_Frame,42.333065000000005,-71.10131666666666,25.6,1.2,326880.72039414087,4688895.509512368,0.0,19,T
81016.0,0,81016,0,GPS1_Frame,42.33304833333333,-71.10135166666667,25.5,1.2,326877.79102772195,4688893.730059507,0.0,19,T
81017.0,0,81017,0,GPS1_Frame,42.33304,-71.10139666666667,25.8,1.2,326874.060629271,4688892.896319848,0.0,19,T
81018.0,0,81018,0,GPS1_Frame,42.333043333333336,-71.10144666666666,25.6,1.2,326869.95029459137,4688893.368256353,0.0,19,T
81019.0,0,81019,0,GPS1_Frame,42.33305666666667,-71.101505,25.6,1.2,326865.18082062865,4688894.967585717,0.0,19,T
81020.0,0,81020,0,GPS1_Frame,42.33307666666666,-71.10157166666666,25.4,1.2,326859.74306301516,4688897.324168068,0.0,19,T
81021.0,0,81021,0,GPS1_Frame,42.33310166666667,-71.10164333333334,25.1,1.2,326853.9070822554,4688900.24614731,0.0,19,T
81022.0,0,81022,0,GPS1_Frame,42.33313166666667,-71.101725,25.0,1.2,326847.26093273633,4688903.743705485,0.0,19,T
81023.0,0,81023,0,GPS1_Frame,42.333164999999994,-71.10181166666666,24.9,1.2,326840.2119904605,4688907.6215929,0.0,19,T
81024.0,0,81024,0,GPS1_Frame,42.333200000000005,-71.10190333333334,24.7,1.2,326832.75568294624,4688911.694740171,0.0,19,T
81025.0,0,81025,0,GPS1_Frame,42.333234999999995,-71.102,24.7,1.2,326824.88743697933,4688915.778077969,0.0,19,T
81026.0,0,81026,0,GPS1_Frame,42.33326999999999,-71.10209833333333,24.8,1.2,326816.8818843266,4688919.864819167,0.0,19,T
81027.0,0,81027,0,GPS1_Frame,42.333305,-71.10219333333333,24.7,1.2,326809.1509716308,4688923.944780957,0.0,19,T
81028.0,0,81028,0,GPS1_Frame,42.33334,-71.10229,24.7,1.2,326801.2827522513,4688928.028146144,0.0,19,T
81029.0,0,81029,0,GPS1_Frame,42.333375,-71.102385,24.5,1.2,326793.5518570556,4688932.108125723,0.0,19,T
81030.0,0,81030,0,GPS1_Frame,42.33340666666666,-71.102475,24.4,1.2,326786.223765204,4688935.807788116,0.0,19,T
81031.0,0,81031,0,GPS1_Frame,42.33343833333333,-71.10256333333334,24.5,1.2,326779.0329959999,4688939.504063397,0.0,19,T
81032.0,0,81032,0,GPS1_Frame,42.333471666666675,-71.10265333333334,24.8,1.2,326771.7094949505,4688943.388812146,0.0,19,T
81033.0,0,81033,0,GPS1_Frame,42.333504999999995,-71.10274833333332,24.6,1.2,326763.9740566453,4688947.283754764,0.0,19,T
81034.0,0,81034,0,GPS1_Frame,42.33353999999999,-71.10284333333334,24.4,1.2,326756.243202994,4688951.363776881,0.0,19,T
81035.0,0,81035,0,GPS1_Frame,42.333571666666664,-71.10293666666666,23.9,1.2,326748.64051980467,4688955.070270816,0.0,19,T
81036.0,0,81036,0,GPS1_Frame,42.33360166666667,-71.10302666666666,23.9,1.2,326741.30789723794,4688958.584911016,0.0,19,T
81037.0,0,81037,0,GPS1_Frame,42.33362833333334,-71.10310833333332,23.6,1.2,326734.6527016724,4688961.712438179,0.0,19,T
81038.0,0,81038,0,GPS1_Frame,42.333651666666675,-71.10317666666667,23.1,1.2,326729.08687533,4688964.442662252,0.0,19,T
81039.0,0,81039,0,GPS1_Frame,42.33367,-71.103235,22.8,1.2,326724.33120951196,4688966.597302092,0.0,19,T
81040.0,0,81040,0,GPS1_Frame,42.333684999999996,-71.103285,22.2,1.2,326720.2529650362,4688968.364822872,0.0,19,T
81041.0,0,81041,0,GPS1_Frame,42.33369833333333,-71.10332666666666,21.8,1.2,326716.85671818577,4688969.930294066,0.0,19,T
81042.0,0,81042,0,GPS1_Frame,42.33371,-71.10336166666666,21.3,1.2,326714.00515365734,4688971.29711097,0.0,19,T
81043.0,0,81043,0,GPS1_Frame,42.33371999999999,-71.10339,20.1,1.2,326711.69827091554,4688972.465272905,0.0,19,T
81044.0,0,81044,0,GPS1_Frame,42.333728333333326,-71.103415,19.2,1.2,326709.6614403974,4688973.441572119,0.0,19,T
81045.0,0,81045,0,GPS1_Frame,42.333735,-71.10343333333334,18.4,1.2,326708.1692909196,4688974.219215496,0.0,19,T
81046.0,0,81046,0,GPS1_Frame,42.333740000000006,-71.10344833333333,17.8,1.2,326706.94719312387,4688974.804995585,0.0,19,T
81047.0,0,81047,0,GPS1_Frame,42.33374333333333,-71.10345666666667,17.2,1.2,326706.269775894,4688975.192119296,0.0,19,T
81048.0,0,81048,0,GPS1_Frame,42.333745,-71.10346333333334,16.7,1.2,326705.72509552434,4688975.390775895,0.0,19,T
81049.0,0,81049,0,GPS1_Frame,42.33374666666667,-71.10346666666666,16.3,1.2,326705.45504421927,4688975.582639559,0.0,19,T
81050.0,0,81050,0,GPS1_Frame,42.33374666666667,-71.10346833333332,15.9,1.2,326705.31772970146,4688975.586036047,0.0,19,T
81051.0,0,81051,0,GPS1_Frame,42.33374666666667,-71.10347,15.9,1.2,326705.1804151816,4688975.589432537,0.0,19,T
81052.0,0,81052,0,GPS1_Frame,42.33374666666667,-71.10346833333332,15.9,1.2,326705.31772970146,4688975.586036047,0.0,19,T
81053.0,0,81053,0,GPS1_Frame,42.33374666666667,-71.10346833333332,15.9,1.2,326705.31772970146,4688975.586036047,0.0,19,T
81054.0,0,81054,0,GPS1_Frame,42.33374666666667,-71.10346833333332,15.9,1.2,326705.31772970146,4688975.586036047,0.0,19,T
81055.0,0,81055,0,GPS1_Frame,42.33374666666667,-71.10346833333332,15.9,1.2,326705.31772970146,4688975.586036047,0.0,19,T
81056.0,0,81056,0,GPS1_Frame,42.33374666666667,-71.10347,15.8,1.2,326705.1804151816,4688975.589432537,0.0,19,T
81057.0,0,81057,0,GPS1_Frame,42.33374833333334,-71.10347833333334,15.6,1.2,326704.49842035153,4688975.791485727,0.0,19,T
81058.0,0,81058,0,GPS1_Frame,42.333745,-71.10349500000001,15.6,1.2,326703.11611959705,4688975.455309524,0.0,19,T
81059.0,0,81059,0,GPS1_Frame,42.333738333333336,-71.10351333333332,15.5,1.2,326701.5873484879,4688974.752388757,0.0,19,T
81060.0,0,81060,0,GPS1_Frame,42.333725,-71.103535,15.4,1.2,326699.76563640323,4688973.315978717,0.0,19,T
81061.0,0,81061,0,GPS1_Frame,42.333706666666664,-71.10355333333334,15.3,1.2,326698.2048189883,4688971.317563786,0.0,19,T
81062.0,0,81062,0,GPS1_Frame,42.33369,-71.10356833333334,15.2,1.2,326696.9232079563,4688969.497426573,0.0,19,T
81063.0,0,81063,0,GPS1_Frame,42.33367499999999,-71.10357833333335,15.3,1.2,326696.05811830284,4688967.8521702625,0.0,19,T
81064.0,0,81064,0,GPS1_Frame,42.333663333333334,-71.10358666666666,15.2,1.2,326695.33949896565,4688966.573658761,0.0,19,T
81065.0,0,81065,0,GPS1_Frame,42.33365666666667,-71.10359333333334,15.1,1.2,326694.77192812774,4688965.846962721,0.0,19,T
81066.0,0,81066,0,GPS1_Frame,42.33365833333334,-71.10359333333334,15.1,1.2,326694.77650613565,4688966.032033417,0.0,19,T
81067.0,0,81067,0,GPS1_Frame,42.33365833333334,-71.10359333333334,15.1,1.2,326694.77650613565,4688966.032033417,0.0,19,T
81068.0,0,81068,0,GPS1_Frame,42.33365833333334,-71.10359333333334,15.1,1.2,326694.77650613565,4688966.032033417,0.0,19,T
81069.0,0,81069,0,GPS1_Frame,42.33365833333334,-71.10359333333334,15.1,1.2,326694.77650613565,4688966.032033417,0.0,19,T
81070.0,0,81070,0,GPS1_Frame,42.333659999999995,-71.10359333333334,15.1,1.2,326694.7810841437,4688966.217104111,0.0,19,T
81071.0,0,81071,0,GPS1_Frame,42.333659999999995,-71.10359333333334,15.1,1.2,326694.7810841437,4688966.217104111,0.0,19,T
81072.0,0,81072,0,GPS1_Frame,42.333659999999995,-71.10359333333334,15.1,1.2,326694.7810841437,4688966.217104111,0.0,19,T
81073.0,0,81073,0,GPS1_Frame,42.333659999999995,-71.10359333333334,15.1,1.2,326694.7810841437,4688966.217104111,0.0,19,T
81074.0,0,81074,0,GPS1_Frame,42.333659999999995,-71.10359333333334,15.1,1.2,326694.7810841437,4688966.217104111,0.0,19,T
81075.0,0,81075,0,GPS1_Frame,42.333661666666664,-71.10359333333334,15.1,1.2,326694.7856621518,4688966.402174806,0.0,19,T
81076.0,0,81076,0,GPS1_Frame,42.333665,-71.10359333333334,15.0,1.2,326694.7948181686,4688966.772316195,0.0,19,T
81077.0,0,81077,0,GPS1_Frame,42.333665,-71.10359333333334,15.0,1.2,326694.7948181686,4688966.772316195,0.0,19,T
81078.0,0,81078,0,GPS1_Frame,42.333665,-71.10359333333334,15.0,1.2,326694.7948181686,4688966.772316195,0.0,19,T
81079.0,0,81079,0,GPS1_Frame,42.333665,-71.10359333333334,15.0,1.2,326694.7948181686,4688966.772316195,0.0,19,T
81080.0,0,81080,0,GPS1_Frame,42.333665,-71.10359333333334,15.0,1.2,326694.7948181686,4688966.772316195,0.0,19,T
81081.0,0,81081,0,GPS1_Frame,42.333665,-71.10359333333334,15.0,1.2,326694.7948181686,4688966.772316195,0.0,19,T
81082.0,0,81082,0,GPS1_Frame,42.333665,-71.10359166666667,15.0,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81083.0,0,81083,0,GPS1_Frame,42.333665,-71.10359166666667,15.0,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81084.0,0,81084,0,GPS1_Frame,42.333665,-71.10359166666667,15.0,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81085.0,0,81085,0,GPS1_Frame,42.333665,-71.10359166666667,15.0,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81086.0,0,81086,0,GPS1_Frame,42.333665,-71.10359166666667,15.0,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81087.0,0,81087,0,GPS1_Frame,42.333665,-71.10359166666667,15.0,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81088.0,0,81088,0,GPS1_Frame,42.333665,-71.10359166666667,15.0,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81089.0,0,81089,0,GPS1_Frame,42.333665,-71.10359166666667,14.8,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81090.0,0,81090,0,GPS1_Frame,42.333661666666664,-71.10359333333334,14.7,1.2,326694.7856621518,4688966.402174806,0.0,19,T
81091.0,0,81091,0,GPS1_Frame,42.333663333333334,-71.10359166666667,14.7,1.2,326694.9275548605,4688966.583848813,0.0,19,T
81092.0,0,81092,0,GPS1_Frame,42.333663333333334,-71.10359166666667,14.7,1.2,326694.9275548605,4688966.583848813,0.0,19,T
81093.0,0,81093,0,GPS1_Frame,42.333665,-71.10359166666667,14.7,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81094.0,0,81094,0,GPS1_Frame,42.333665,-71.10359166666667,14.7,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81095.0,0,81095,0,GPS1_Frame,42.333665,-71.10359166666667,14.7,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81096.0,0,81096,0,GPS1_Frame,42.333665,-71.10359166666667,14.7,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81097.0,0,81097,0,GPS1_Frame,42.333665,-71.10359166666667,14.7,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81098.0,0,81098,0,GPS1_Frame,42.333665,-71.10359166666667,14.7,1.2,326694.93213286536,4688966.768919507,0.0,19,T
81099.0,0,81099,0,GPS1_Frame,42.33366666666667,-71.10359166666667,14.7,1.2,326694.9367108704,4688966.953990204,0.0,19,T
81100.0,0,81100,0,GPS1_Frame,42.33366666666667,-71.10359166666667,14.6,1.2,326694.9367108704,4688966.953990204,0.0,19,T
81101.0,0,81101,0,GPS1_Frame,42.33366666666667,-71.10359166666667,14.6,1.2,326694.9367108704,4688966.953990204,0.0,19,T
81102.0,0,81102,0,GPS1_Frame,42.33366666666667,-71.10359166666667,14.6,1.2,326694.9367108704,4688966.953990204,0.0,19,T
81103.0,0,81103,0,GPS1_Frame,42.33366666666667,-71.10359166666667,14.6,1.2,326694.9367108704,4688966.953990204,0.0,19,T
81104.0,0,81104,0,GPS1_Frame,42.33366666666667,-71.10359166666667,14.6,1.2,326694.9367108704,4688966.953990204,0.0,19,T
81105.0,0,81105,0,GPS1_Frame,42.33366666666667,-71.10359166666667,14.6,1.2,326694.9367108704,4688966.953990204,0.0,19,T
81106.0,0,81106,0,GPS1_Frame,42.33366833333333,-71.10359166666667,14.6,1.2,326694.9412888755,4688967.139060898,0.0,19,T
81107.0,0,81107,0,GPS1_Frame,42.33366833333333,-71.10359166666667,14.6,1.2,326694.9412888755,4688967.139060898,0.0,19,T
81108.0,0,81108,0,GPS1_Frame,42.33366833333333,-71.10359166666667,14.6,1.2,326694.9412888755,4688967.139060898,0.0,19,T
81109.0,0,81109,0,GPS1_Frame,42.33366833333333,-71.10359166666667,14.6,1.2,326694.9412888755,4688967.139060898,0.0,19,T
81110.0,0,81110,0,GPS1_Frame,42.33366833333333,-71.10359166666667,14.6,1.2,326694.9412888755,4688967.139060898,0.0,19,T
81111.0,0,81111,0,GPS1_Frame,42.33366833333333,-71.10359,14.6,1.2,326695.07860356494,4688967.135664211,0.0,19,T
81112.0,0,81112,0,GPS1_Frame,42.33366833333333,-71.10359,14.6,1.2,326695.07860356494,4688967.135664211,0.0,19,T
81113.0,0,81113,0,GPS1_Frame,42.33366833333333,-71.10359,14.6,1.2,326695.07860356494,4688967.135664211,0.0,19,T
81114.0,0,81114,0,GPS1_Frame,42.33366833333333,-71.10359,14.6,1.2,326695.07860356494,4688967.135664211,0.0,19,T
81115.0,0,81115,0,GPS1_Frame,42.33366833333333,-71.10359,14.6,1.2,326695.07860356494,4688967.135664211,0.0,19,T
81116.0,0,81116,0,GPS1_Frame,42.33367,-71.10359,14.6,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81117.0,0,81117,0,GPS1_Frame,42.33367,-71.10359,14.6,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81118.0,0,81118,0,GPS1_Frame,42.33367,-71.10359,14.6,1.4,326695.08318156656,4688967.320734906,0.0,19,T
81119.0,0,81119,0,GPS1_Frame,42.33367,-71.10359,14.6,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81120.0,0,81120,0,GPS1_Frame,42.33367,-71.10359,14.6,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81121.0,0,81121,0,GPS1_Frame,42.33367,-71.10359,14.6,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81122.0,0,81122,0,GPS1_Frame,42.33367,-71.10359,14.6,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81123.0,0,81123,0,GPS1_Frame,42.33367,-71.10359,14.6,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81124.0,0,81124,0,GPS1_Frame,42.33367,-71.10359,14.6,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81125.0,0,81125,0,GPS1_Frame,42.33367,-71.10359,14.5,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81126.0,0,81126,0,GPS1_Frame,42.33367,-71.10359,14.5,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81127.0,0,81127,0,GPS1_Frame,42.33367,-71.10359,14.5,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81128.0,0,81128,0,GPS1_Frame,42.33367,-71.10359,14.5,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81129.0,0,81129,0,GPS1_Frame,42.33367,-71.10359,14.5,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81130.0,0,81130,0,GPS1_Frame,42.33367,-71.10359,14.5,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81131.0,0,81131,0,GPS1_Frame,42.33367,-71.10359,14.5,1.2,326695.08318156656,4688967.320734906,0.0,19,T
81132.0,0,81132,0,GPS1_Frame,42.33367166666667,-71.10359,14.5,1.2,326695.0877595684,4688967.505805602,0.0,19,T
81133.0,0,81133,0,GPS1_Frame,42.33367166666667,-71.10359,14.5,1.2,326695.0877595684,4688967.505805602,0.0,19,T
81134.0,0,81134,0,GPS1_Frame,42.33367166666667,-71.10359,14.5,1.2,326695.0877595684,4688967.505805602,0.0,19,T
81135.0,0,81135,0,GPS1_Frame,42.33367166666667,-71.10359,14.5,1.2,326695.0877595684,4688967.505805602,0.0,19,T
81136.0,0,81136,0,GPS1_Frame,42.33367166666667,-71.10359,14.5,1.2,326695.0877595684,4688967.505805602,0.0,19,T
81137.0,0,81137,0,GPS1_Frame,42.33367333333334,-71.10359,14.5,1.2,326695.0923375704,4688967.690876298,0.0,19,T
81138.0,0,81138,0,GPS1_Frame,42.33367333333334,-71.10359,14.5,1.2,326695.0923375704,4688967.690876298,0.0,19,T
81139.0,0,81139,0,GPS1_Frame,42.33367333333334,-71.10359,14.5,1.2,326695.0923375704,4688967.690876298,0.0,19,T
81140.0,0,81140,0,GPS1_Frame,42.33367333333334,-71.10359,14.5,1.2,326695.0923375704,4688967.690876298,0.0,19,T
81141.0,0,81141,0,GPS1_Frame,42.33367333333334,-71.10359,14.5,1.2,326695.0923375704,4688967.690876298,0.0,19,T
81142.0,0,81142,0,GPS1_Frame,42.33367333333334,-71.10359,14.5,1.2,326695.0923375704,4688967.690876298,0.0,19,T
81143.0,0,81143,0,GPS1_Frame,42.33367499999999,-71.10359,14.5,1.2,326695.0969155724,4688967.875946992,0.0,19,T
81144.0,0,81144,0,GPS1_Frame,42.33367499999999,-71.10359,14.5,1.2,326695.0969155724,4688967.875946992,0.0,19,T
81145.0,0,81145,0,GPS1_Frame,42.33367499999999,-71.10359,14.5,1.2,326695.0969155724,4688967.875946992,0.0,19,T
81146.0,0,81146,0,GPS1_Frame,42.33367499999999,-71.10359,14.5,1.2,326695.0969155724,4688967.875946992,0.0,19,T
81147.0,0,81147,0,GPS1_Frame,42.33367499999999,-71.10359,14.5,1.2,326695.0969155724,4688967.875946992,0.0,19,T
81148.0,0,81148,0,GPS1_Frame,42.33367499999999,-71.10359,14.5,1.2,326695.0969155724,4688967.875946992,0.0,19,T
81149.0,0,81149,0,GPS1_Frame,42.33367499999999,-71.10359,14.5,1.2,326695.0969155724,4688967.875946992,0.0,19,T
81150.0,0,81150,0,GPS1_Frame,42.33367666666666,-71.10359,14.5,1.2,326695.1014935747,4688968.061017687,0.0,19,T
81151.0,0,81151,0,GPS1_Frame,42.33367666666666,-71.10359,14.5,1.2,326695.1014935747,4688968.061017687,0.0,19,T
81152.0,0,81152,0,GPS1_Frame,42.33367666666666,-71.10359166666667,14.5,1.2,326694.9641789034,4688968.064414374,0.0,19,T
81153.0,0,81153,0,GPS1_Frame,42.33367666666666,-71.10359166666667,14.5,1.2,326694.9641789034,4688968.064414374,0.0,19,T
81154.0,0,81154,0,GPS1_Frame,42.33367666666666,-71.10359166666667,14.5,1.2,326694.9641789034,4688968.064414374,0.0,19,T
81155.0,0,81155,0,GPS1_Frame,42.33367666666666,-71.10359166666667,14.5,1.2,326694.9641789034,4688968.064414374,0.0,19,T
81156.0,0,81156,0,GPS1_Frame,42.33367666666666,-71.10359166666667,14.5,1.2,326694.9641789034,4688968.064414374,0.0,19,T
81157.0,0,81157,0,GPS1_Frame,42.33367833333333,-71.10359166666667,14.5,1.2,326694.9687569094,4688968.24948507,0.0,19,T
81158.0,0,81158,0,GPS1_Frame,42.33367833333333,-71.10359166666667,14.5,1.2,326694.9687569094,4688968.24948507,0.0,19,T
81159.0,0,81159,0,GPS1_Frame,42.33367833333333,-71.10359166666667,14.5,1.2,326694.9687569094,4688968.24948507,0.0,19,T
81160.0,0,81160,0,GPS1_Frame,42.33367833333333,-71.10359166666667,14.5,1.2,326694.9687569094,4688968.24948507,0.0,19,T
81161.0,0,81161,0,GPS1_Frame,42.33367833333333,-71.10359166666667,14.5,1.2,326694.9687569094,4688968.24948507,0.0,19,T
81162.0,0,81162,0,GPS1_Frame,42.33367833333333,-71.10359166666667,14.5,1.2,326694.9687569094,4688968.24948507,0.0,19,T
81163.0,0,81163,0,GPS1_Frame,42.333684999999996,-71.10359666666666,14.7,1.2,326694.5751249734,4688968.99995793,0.0,19,T
81164.0,0,81164,0,GPS1_Frame,42.33369166666667,-71.103595,14.7,1.2,326694.7307516835,4688969.736844018,0.0,19,T
81165.0,0,81165,0,GPS1_Frame,42.3337,-71.10359833333334,14.8,1.2,326694.479012517,4688970.668990892,0.0,19,T
81166.0,0,81166,0,GPS1_Frame,42.33370166666667,-71.1036,15.0,1.2,326694.3462759207,4688970.857458289,0.0,19,T
81167.0,0,81167,0,GPS1_Frame,42.333706666666664,-71.10359666666666,15.3,1.2,326694.6346392144,4688971.405876979,0.0,19,T
81168.0,0,81168,0,GPS1_Frame,42.33371833333334,-71.10359333333334,15.6,1.2,326694.94131451764,4688972.694578469,0.0,19,T
81169.0,0,81169,0,GPS1_Frame,42.33372666666667,-71.10359166666667,15.8,1.2,326695.1015191482,4688973.616535263,0.0,19,T
81170.0,0,81170,0,GPS1_Frame,42.33372666666667,-71.10359,16.4,1.2,326695.23883371055,4688973.613138577,0.0,19,T
81171.0,0,81171,0,GPS1_Frame,42.333728333333326,-71.10358666666666,16.9,1.2,326695.51804083894,4688973.791415906,0.0,19,T
81172.0,0,81172,0,GPS1_Frame,42.33373333333334,-71.10358333333333,17.4,1.2,326695.80640393414,4688974.339834643,0.0,19,T
81173.0,0,81173,0,GPS1_Frame,42.333740000000006,-71.10357833333335,18.0,1.2,326696.2366595083,4688975.069927419,0.0,19,T
81174.0,0,81174,0,GPS1_Frame,42.333745,-71.103575,18.6,1.2,326696.5250225031,4688975.618346182,0.0,19,T
81175.0,0,81175,0,GPS1_Frame,42.333749999999995,-71.10357,19.2,1.2,326696.9506999671,4688976.1633683,0.0,19,T
81176.0,0,81176,0,GPS1_Frame,42.333753333333334,-71.10356666666667,19.8,1.2,326697.23448490805,4688976.526716393,0.0,19,T
