Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,IMU_backup
1698874501.2384741,0,1698874501,207897424,GPS1_Frame,0,0,0,,-0.23382582092320853,-0.7925374373889689,0.5089939384158855,0.24111214499149491,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.094361,0.267862,-0.495957,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.008,9.59,1.642,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.602e-05,-3.727e-05,-3.3700000000000006e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+141.495,-008.288,-111.681,-00.2602,-00.3727,-00.3370,-01.008,+09.590,+01.642,-00.094361,+00.267862,-00.495957*6E
"
1698874501.2386057,0,1698874501,229326009,GPS1_Frame,0,0,0,,-0.23102485211096377,-0.7935243189626857,0.5061683364009895,0.2464554486047489,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.065886,0.263204,-0.432143,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.138,9.71,1.242,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.5600000000000002e-05,-3.751e-05,-3.394e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+141.398,-009.048,-111.760,-00.2560,-00.3751,-00.3394,-01.138,+09.710,+01.242,-00.065886,+00.263204,-00.432143*67
"
1698874501.2623765,0,1698874501,253730773,GPS1_Frame,0,0,0,,-0.2292035556906215,-0.7941765743404073,0.5035155644691492,0.2514386111261068,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.087877,0.2907,-0.363173,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.198,9.488,1.024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.5290000000000004e-05,-3.775e-05,-3.392e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+141.228,-009.704,-111.828,-00.2529,-00.3775,-00.3392,-01.198,+09.488,+01.024,-00.087877,+00.290700,-00.363173*69
"
1698874501.2934988,0,1698874501,281878232,GPS1_Frame,0,0,0,,-0.2281449676652641,-0.7945535297668991,0.5004937809210772,0.2571780265172394,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.05813,0.46294,-0.377697,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.465,9.342,0.981,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.4970000000000003e-05,-3.776e-05,-3.417e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+140.927,-010.388,-111.891,-00.2497,-00.3776,-00.3417,-01.465,+09.342,+00.981,-00.058130,+00.462940,-00.377697*6B
"
1698874501.3346908,0,1698874501,309430122,GPS1_Frame,0,0,0,,-0.22809564134348395,-0.7936905520284855,0.4976628230445557,0.2652534647844319,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.023417,0.638838,-0.345628,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.238,9.511,1.246,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.4540000000000002e-05,-3.7080000000000004e-05,-3.404e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+140.341,-011.188,-111.777,-00.2454,-00.3708,-00.3404,-01.238,+09.511,+01.246,+00.023417,+00.638838,-00.345628*62
"
1698874501.37887,0,1698874501,330770969,GPS1_Frame,0,0,0,,-0.2289928737384131,-0.7920007521260471,0.4953298386318911,0.27376161778032987,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.055031,0.643688,-0.281823,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.191,9.257,1.387,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.402e-05,-3.778000000000001e-05,-3.414e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+139.614,-011.934,-111.552,-00.2402,-00.3778,-00.3414,-01.191,+09.257,+01.387,+00.055031,+00.643688,-00.281823*6B
"
1698874501.3788939,0,1698874501,354043722,GPS1_Frame,0,0,0,,-0.2299066137817282,-0.7904883962059657,0.49330154357494216,0.2809352799306618,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001435,0.467411,-0.207533,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.499,9.068,1.661,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.411e-05,-3.721e-05,-3.479e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+138.979,-012.552,-111.356,-00.2411,-00.3721,-00.3479,-00.499,+09.068,+01.661,+00.001435,+00.467411,-00.207533*6C
"
1698874501.4240298,0,1698874501,378652334,GPS1_Frame,0,0,0,,-0.22936436953035616,-0.7905529554675346,0.4909489645318903,0.2852842877141206,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.071563,0.230052,-0.339054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.778,8.401,1.441,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.3820000000000002e-05,-3.79e-05,-3.401e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+138.714,-013.053,-111.382,-00.2382,-00.3790,-00.3401,-00.778,+08.401,+01.441,-00.071563,+00.230052,-00.339054*67
"
1698874501.4244444,0,1698874501,405022382,GPS1_Frame,0,0,0,,-0.2265285982372992,-0.7908237053230276,0.4885116547970909,0.29092786804843784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0394,0.342491,-0.510105,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.145,8.792,1.147,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.3290000000000002e-05,-3.791e-05,-3.412e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+138.572,-013.817,-111.344,-00.2329,-00.3791,-00.3412,-01.145,+08.792,+01.147,+00.039400,+00.342491,-00.510105*6F
"
1698874501.4708502,0,1698874501,433665513,GPS1_Frame,0,0,0,,-0.223740578548621,-0.7900536438634316,0.48662587348910913,0.29824595987172026,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.109749,0.397711,-0.44997,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.074,9.278,1.192,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-2.297e-05,-3.769e-05,-3.373e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+138.276,-014.685,-111.116,-00.2297,-00.3769,-00.3373,-01.074,+09.278,+01.192,+00.109749,+00.397711,-00.449970*6B
"
